dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto,service,state,is_anomaly
11.618207,660,122,849289,6024,67.222077,62,252,583913.1875,4114.231934,327,8,17.65685,95.182367,2200.115301,125.429641,255,207311340,1700234920,255,0.115401,0.080007,0.035394,1287,49,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
0.243972,10,8,796,1326,69.680126,62,252,23510.89453,38069.94141,2,2,27.108,30.002285,1432.57227,53.28052,255,2249332055,968092395,255,0.042861,0.017108,0.025753,80,166,1,240,2,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.676748,16,12,912,694,39.896684,254,252,10107.16016,7530.129395,5,4,42.741866,57.06991,2172.679196,68.92307,255,2051125703,4161684775,255,0.093603,0.048968,0.044635,57,58,0,0,2,1,1,1,1,1,0,0,0,1,2,0,tcp,-,FIN,1
2.205542,24,58,1286,58220,36.725665,62,252,4472.370117,207539.0,6,27,95.893131,38.319143,5314.512682,3221.320795,255,2323195893,328166189,255,0.119205,0.058939,0.060266,54,1004,0,0,1,1,1,1,1,14,0,0,0,1,2,0,tcp,-,FIN,1
3e-06,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,15,14,14,15,0,0,0,15,14,0,udp,dns,INT,1
0.703378,10,6,858,268,21.325659,254,252,8791.858398,2547.705322,2,1,71.858111,126.193797,3750.646801,186.868344,255,2181171931,938036391,255,0.167307,0.072405,0.094902,86,45,0,0,1,1,1,1,1,1,0,0,0,4,1,0,tcp,-,FIN,1
0.503664,20,78,1256,96874,192.588704,62,252,18965.02344,1518996.75,2,37,26.508632,6.28161,1291.329413,763.88561,255,507463181,4258729917,255,0.048375,0.019424,0.028951,63,1242,1,46592,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.933175,54,24,48317,2028,82.513995,62,252,406551.8125,16665.68359,24,8,17.607075,40.150043,1254.79474,44.299234,255,496253126,1275655560,255,0.054994,0.008545,0.046449,895,85,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,smtp,FIN,1
0.563928,10,8,844,1376,30.145692,62,252,10781.51758,17080.19531,2,2,62.658667,57.77357,3121.646378,87.302805,255,2089346952,774256800,255,0.193686,0.158924,0.034762,84,172,1,281,2,1,2,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.612576,10,8,832,354,27.751658,254,252,9781.643555,4048.477295,2,1,64.532222,79.32457,4127.947323,130.087453,255,3713466168,715520872,255,0.125919,0.057295,0.068624,83,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
0.446336,10,8,830,1278,38.087898,62,252,13389.0166,20056.63867,2,2,49.592889,62.450855,2651.888784,122.508813,255,1877147519,1273453570,255,0.039402,0.008242,0.03116,83,160,1,224,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.550179,10,10,582,3502,34.534215,62,252,7619.338379,45832.35547,2,3,61.131,52.987111,2921.706605,3579.255557,255,1711400045,916785887,255,0.150106,0.072566,0.07754,58,350,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,irc,FIN,1
3.053753,82,490,4326,663791,186.98304,62,252,11196.71484,1735404.375,2,243,37.700656,6.219971,1891.283429,769.292451,255,2341364009,1326943649,255,0.057696,0.011468,0.046228,53,1355,1,320532,1,1,1,1,1,1,0,0,1,1,1,0,tcp,-,FIN,1
0.277459,10,8,892,1970,61.270315,62,252,23152.9707,49708.24609,2,2,30.828778,37.900145,1528.929044,55.465836,255,1165442285,507239817,255,0.074019,0.011243,0.062776,89,246,1,567,2,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.886609,10,8,2516,354,19.174179,254,252,20437.41992,2797.174316,2,1,91.908333,111.862711,4789.172636,196.347922,255,3439269671,3801699580,255,0.204956,0.103565,0.101391,252,44,0,0,5,1,2,2,2,5,0,0,0,2,5,0,tcp,-,FIN,1
1.014383,20,22,1076,1640,40.41866,62,252,8067.958984,12350.36523,7,9,53.388579,47.61538,2947.315757,2699.811452,255,1440648391,916961582,255,0.013918,0.008611,0.005307,54,75,0,0,1,1,1,1,1,1,1,1,0,2,1,0,tcp,ftp,FIN,1
3.425697,94,592,4404,772387,199.959302,62,252,10177.19824,1800703.25,2,294,36.826246,5.732477,1863.614271,742.158875,255,625249823,2071213862,255,0.063349,0.037798,0.025551,47,1305,1,374045,4,1,1,4,1,1,0,0,1,4,1,0,tcp,http,FIN,1
9e-06,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,8,8,8,17,0,0,0,8,17,0,udp,dns,INT,1
3.323879,128,38,144131,2540,49.640796,62,252,344188.2188,5954.48877,61,8,26.379992,86.699078,2546.651171,113.076695,255,14846009,320529329,255,0.188836,0.060491,0.128345,1126,67,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
0.179311,10,6,892,268,83.653537,254,252,35826.02344,9993.80957,2,1,18.305333,34.405199,982.175114,58.891652,255,2201989332,2171926787,255,0.052289,0.007276,0.045013,89,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.344706,10,8,806,1362,49.317389,62,252,16849.14063,27664.1543,2,2,38.300667,42.311145,1851.26333,57.16584,255,921082455,3304438060,255,0.060265,0.011963,0.048302,81,170,1,266,2,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.891957,10,6,534,268,16.816954,254,252,4314.109375,2009.065552,2,1,94.499,158.805594,5142.206904,252.056234,255,1843703800,1803534925,255,0.174884,0.097922,0.076962,53,45,0,0,1,1,1,1,1,1,0,0,0,1,2,0,tcp,-,FIN,1
9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,4,0,0,0,27,4,0,unas,-,INT,1
0.711602,10,8,546,354,23.88976,254,252,5531.182129,3485.094238,2,1,72.226,96.599289,5280.390435,123.164234,255,3487984189,1461628899,255,0.085693,0.035406,0.050287,55,44,0,0,8,1,2,2,1,8,0,0,0,2,8,0,tcp,-,FIN,1
0.673253,10,8,564,354,25.250537,254,252,6036.36377,3683.60791,2,1,73.864333,92.801711,5663.86787,137.482563,255,2597755312,2242502979,255,0.032064,0.023632,0.008432,56,44,0,0,1,1,2,1,1,1,0,0,0,1,7,0,tcp,-,FIN,1
0.674548,10,8,718,354,25.202062,254,252,7673.286621,3676.536133,2,1,69.750889,86.965141,4044.490542,159.05175,255,73355480,818839757,255,0.155842,0.065785,0.090057,72,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
0.658733,10,8,564,354,25.807117,254,252,6169.418945,3764.802979,2,1,72.060111,92.96943,5555.885874,138.485969,255,837136426,4258300629,255,0.075826,0.007939,0.067887,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
1.92437,36,12,34710,906,24.423577,254,252,140289.0313,3454.636963,15,2,56.571002,161.383813,4934.680624,288.23375,255,22754129,2014961994,255,0.305371,0.149145,0.156226,964,76,0,0,4,1,1,1,1,2,0,0,0,2,2,0,tcp,-,FIN,1
0.997238,56,12,66925,526,67.185568,254,252,527296.375,3874.701904,25,1,17.538599,79.578,1792.92461,95.985859,255,14388313,887826358,255,0.187797,0.121873,0.065924,1195,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,tcp,http,FIN,1
0.772044,12,10,1242,2634,27.200522,62,252,11802.43652,24568.54688,3,3,70.185817,76.162781,3468.90571,111.969352,255,4245659456,2902588778,255,0.155775,0.085894,0.069881,104,263,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,http,FIN,1
44.994373,24,20,2308,1654,0.955675,254,252,393.29361,279.501617,7,4,1956.277088,2361.9465,286058.6051,9678.725,255,1369100936,78589832,255,0.168145,0.095724,0.072421,96,83,0,0,4,1,3,2,2,5,0,0,0,17,4,0,tcp,-,FIN,1
3.296588,30,70,1400,69726,30.031051,62,252,3285.821533,166790.6406,7,33,113.675448,46.820173,7449.119749,4994.507285,255,1244778936,2711551894,255,0.115724,0.065211,0.050513,47,996,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,pop3,FIN,1
0.713337,10,6,1130,268,21.027929,254,252,11405.54883,2512.136719,2,1,72.576667,130.966,4150.358739,220.296422,255,4243615188,3592365661,255,0.099036,0.058498,0.040538,113,45,0,0,4,1,1,2,1,1,0,0,0,2,1,0,tcp,http,FIN,1
1.798221,22,70,2336,88076,50.605571,62,252,9920.916016,386239.5,4,32,85.629573,24.942392,5258.713277,2602.065182,255,2564909601,1670720915,255,0.182267,0.076597,0.10567,106,1258,1,113,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
4.126091,18,10,1010,556,6.543724,254,252,1849.692627,971.379456,5,3,240.951886,449.816438,22448.42752,985.439,255,3131695358,2075945211,255,0.148837,0.07774,0.071097,56,56,0,0,2,1,1,1,1,1,0,0,0,2,1,0,tcp,-,FIN,1
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,24,24,12,34,0,0,0,24,34,0,udp,dns,INT,1
1.037166,12,10,1144,806,20.247482,254,252,8091.279297,5599.875,3,2,90.685634,105.334445,5499.303341,138.686875,255,2520209205,311707549,255,0.193096,0.089147,0.103949,95,81,0,0,4,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
0.757524,12,8,1066,730,25.081713,254,252,10328.38574,6748.300781,3,2,65.524548,92.843,3396.720482,115.490891,255,3753601390,1126349079,255,0.149677,0.10762,0.042057,89,91,0,0,4,1,1,1,1,4,0,0,0,1,4,0,tcp,-,FIN,1
2.093941,60,18,68183,784,36.772765,254,252,256156.2188,2831.025391,27,1,35.490526,119.109883,3739.571332,202.019,255,3381911979,2849111158,255,0.229548,0.06825,0.161298,1136,44,0,0,3,1,1,1,1,3,0,0,0,2,4,0,tcp,-,FIN,1
2.066632,24,110,1386,142143,64.355917,62,252,5144.602539,545238.8125,2,53,89.853563,17.715578,4428.877705,2276.720781,255,2776485765,1357541366,255,0.187007,0.100826,0.086181,58,1292,1,68612,2,1,3,1,1,1,0,0,1,2,4,0,tcp,http,FIN,1
3e-06,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,udp,-,INT,1
0.594351,10,8,522,508,28.602627,254,252,6326.228027,5989.726562,2,2,66.039,65.14457,3594.490575,96.013656,255,635604022,3226381301,255,0.15366,0.103111,0.050549,52,64,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,ftp,FIN,1
0.339935,10,6,534,268,44.126082,254,252,11319.81055,5271.596191,2,1,35.767778,59.955602,1788.600686,92.613977,255,1723478545,1462742422,255,0.10829,0.040153,0.068137,53,45,0,0,12,1,5,5,2,5,0,0,0,5,11,0,tcp,-,FIN,1
1.066136,10,8,566,354,15.945433,254,252,3826.903809,2326.157227,2,1,112.714444,141.713859,6469.293312,242.301578,255,1747132091,2732113945,255,0.141359,0.074134,0.067225,57,44,1,0,2,1,1,2,1,1,0,0,1,20,1,0,tcp,http,FIN,1
2e-06,2,0,180,0,500000.0013,254,0,360000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,emcon,-,INT,1
0.998318,10,8,564,354,17.028642,254,252,4070.847168,2484.178467,2,1,110.905,128.059289,6550.1822,193.300609,255,1863917454,2802773961,255,0.191312,0.101894,0.089418,56,44,0,0,8,1,3,1,1,5,0,0,0,3,5,0,tcp,-,FIN,1
9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,2,0,0,0,2,1,0,udp,-,INT,1
1.8e-05,2,0,168,0,55555.55359,254,0,37333332.0,0.0,0,0,0.018,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,20,2,1,1,1,1,0,0,0,8,1,0,udp,-,INT,1
0.194101,10,6,850,268,77.279352,254,252,31529.97656,9232.306641,2,1,19.948667,37.253602,1072.106496,63.802594,255,3331478942,667569579,255,0.051949,0.00783,0.044119,85,45,0,0,1,1,1,1,1,2,0,0,0,1,1,0,tcp,http,FIN,1
0.233615,10,12,850,7402,89.89149,62,252,26196.94922,232382.3438,2,4,25.957222,19.224182,1258.501669,1544.37343,255,3004232315,831755120,255,0.071697,0.021542,0.050155,85,617,1,3220,3,1,3,3,1,3,0,0,1,3,3,0,tcp,http,FIN,1
1.1e-05,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,udp,-,INT,1
3.15283,20,26,960,9604,14.272892,62,252,2314.111572,23432.91602,7,10,165.938426,122.819673,9299.213899,7667.378765,255,4128702958,1666428816,255,0.172382,0.08164,0.090742,48,369,0,0,1,1,1,1,1,1,0,0,0,3,1,0,tcp,pop3,FIN,1
3e-06,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,9,2,5,5,1,9,0,0,0,22,9,0,udp,-,INT,1
0.23802,10,6,600,268,63.019914,254,252,18149.73438,7528.778809,2,1,23.818444,44.843,1206.579637,67.319383,255,4112178260,111118485,255,0.063594,0.013797,0.049797,60,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
7e-06,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,31,2,10,10,2,31,0,0,0,10,31,0,udp,-,INT,1
3e-06,2,0,1064,0,333333.3215,254,0,1418666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,13,2,5,5,1,13,0,0,0,5,13,0,udp,-,INT,1
1.053558,30,106,1522,122670,128.137227,62,252,11177.36328,922686.75,6,51,36.329586,9.436552,1823.061223,933.947144,255,2278994567,4262248025,255,0.094542,0.047293,0.047249,51,1157,0,0,1,1,1,1,1,2,0,0,0,1,1,0,tcp,-,FIN,1
1.102354,12,8,1076,732,17.235842,254,252,7162.853027,4651.862793,4,2,7439.701085,11159.469,805163.3338,29142.43,255,3031029400,1138770899,255,0.13908,0.065099,0.073981,90,92,0,0,4,1,1,1,1,3,0,0,0,2,4,0,tcp,-,FIN,1
0.509085,32,14,28636,764,88.393883,254,252,435950.7813,11157.27246,13,4,16.422097,32.70477,1235.103648,46.599672,255,380092524,1710123306,255,0.094048,0.047626,0.046422,895,55,0,0,8,1,1,1,1,6,0,0,0,1,6,0,tcp,-,FIN,1
0.472581,12,8,1450,768,40.204748,254,252,22514.6582,11375.82813,3,2,42.96191,57.84457,2236.065602,86.044352,255,2761289820,353039399,255,0.089664,0.047678,0.041986,121,96,0,0,3,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,1
1.986669,10,16,834,12316,12.583878,62,252,3024.157715,46497.93359,2,5,220.741,125.201337,15391.77649,9181.69331,255,4149212037,2945188060,255,0.186456,0.107696,0.07876,83,770,1,0,1,1,2,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
0.311085,10,8,840,1404,54.647446,62,252,19441.63281,31605.51172,2,2,34.565,34.55743,1689.918831,62.207879,255,714015036,1153817346,255,0.068008,0.033606,0.034402,84,176,1,281,1,1,1,1,1,1,0,0,1,11,1,0,tcp,http,FIN,1
4e-06,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,6,4,4,4,0,0,0,6,11,0,udp,dns,INT,1
0.27116,12,24,912,26104,129.075082,62,252,24664.4043,738073.4375,2,10,24.620092,11.124435,1286.973162,1113.688057,255,2526761120,2664866865,255,0.037662,0.015295,0.022367,76,1088,1,12289,2,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
2.691372,22,22,1198,1662,15.976982,62,252,3400.496094,4717.296875,7,9,128.160574,126.097237,7794.494652,9243.111013,255,3276916703,452401525,255,0.105976,0.042728,0.063248,54,76,0,0,1,1,2,1,1,2,1,1,0,3,1,0,tcp,ftp,FIN,1
0.277814,10,8,990,992,61.19202,62,252,25657.45508,24995.14063,2,2,30.868222,37.314855,1510.626229,52.75998,255,4088931320,749624364,255,0.062289,0.015996,0.046293,99,124,1,56,2,1,1,1,1,1,0,0,1,1,2,0,tcp,http,FIN,1
0.608753,14,10,774,556,37.782153,254,252,9448.823242,6583.950684,4,3,45.174537,61.432,2430.006846,78.146531,255,184538505,37901831,255,0.078082,0.055862,0.02222,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,1
0.843689,10,8,564,354,20.149604,254,252,4816.940918,2939.47168,2,1,88.772556,116.689141,6552.699173,165.3485,255,228825480,42636529,255,0.103204,0.026863,0.076341,56,44,0,0,2,1,4,1,1,4,0,0,0,4,1,0,tcp,-,FIN,1
0.434458,12,8,994,738,43.732652,254,252,16793.33789,11895.28125,3,2,38.194817,50.62757,1995.173861,73.283094,255,3007578119,40361059,255,0.130688,0.080054,0.050634,83,92,0,0,7,1,2,2,1,2,0,0,0,2,8,0,tcp,-,FIN,1
1.141546,10,8,534,354,14.892085,254,252,3370.867188,2172.492432,2,1,120.419111,142.827578,6374.111801,241.737203,255,303772467,1730540184,255,0.230345,0.14175,0.088595,53,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,1
3.920525,70,28,69802,2166,24.741584,254,252,140399.5625,4262.694336,32,8,56.819201,142.025109,6603.686495,293.194437,255,3263775962,151260577,255,0.181212,0.08515,0.096062,997,77,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,smtp,FIN,1
0.541904,10,6,1270,268,27.680181,254,252,16873.83789,3306.858887,2,1,58.335222,91.900203,3087.048951,146.342672,255,1558096734,589939830,255,0.155293,0.082394,0.072899,127,45,1,0,3,1,2,2,1,3,0,0,1,2,3,0,tcp,http,FIN,1
1.312556,10,6,534,268,11.428084,254,252,2931.684326,1365.275024,2,1,145.839556,247.57,8796.713066,446.391844,255,3357480091,1707641760,255,0.159984,0.073908,0.086076,53,45,0,0,6,1,1,1,1,1,0,0,0,2,2,0,tcp,-,FIN,1
1.278402,10,8,564,354,13.297852,254,252,3178.96875,1939.921875,2,1,139.977444,171.880859,8693.289198,271.301312,255,1255568584,2557458683,255,0.130181,0.075227,0.054954,56,44,0,0,1,1,1,1,1,1,0,0,0,3,1,0,tcp,-,FIN,1
1.446286,10,8,856,354,11.754245,254,252,4264.716797,1714.736938,2,1,160.698444,199.519719,9880.280756,384.172687,255,798545318,1353599755,255,0.085466,0.02934,0.056126,86,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
1.227654,10,10,902,1050,15.476674,62,252,5291.393066,6158.086914,2,2,136.406,125.748664,7478.986027,259.735437,255,3732009709,2458530417,255,0.17201,0.095209,0.076801,90,105,1,61,1,1,1,1,1,1,0,0,1,1,1,0,tcp,http,FIN,1
2.643528,154,40,180904,2580,73.008495,62,252,543909.5,7614.067383,74,8,17.391632,66.096945,1660.035546,75.566672,255,4249674047,2124543000,255,0.113923,0.065066,0.048857,1175,65,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
8e-06,2,0,626,0,125000.0003,254,0,313000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,313,0,0,0,31,2,13,13,1,32,0,0,0,13,31,0,udp,-,INT,1
5e-06,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,21,2,7,7,2,20,0,0,0,7,20,0,udp,-,INT,1
0.998033,12,10,1058,812,21.041389,254,252,7775.293945,5859.525879,3,2,90.730271,93.407219,5854.699641,138.214094,255,4002874235,485619732,255,0.190456,0.108682,0.081774,88,81,0,0,4,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,1
1.419938,26,20,7637,1642,31.691525,62,252,41376.45703,8789.116211,10,8,56.79752,66.989156,3005.334602,80.601203,255,1091593813,4140271564,255,0.091443,0.044113,0.04733,294,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
1.275532,10,12,744,4288,16.463719,62,252,4202.167969,24654.81055,2,3,141.725778,103.492635,8074.977524,8053.96399,255,1540314913,1665019205,255,0.191168,0.136412,0.054756,74,357,1,1663,1,1,1,1,1,1,0,0,1,3,1,0,tcp,http,FIN,1
9e-06,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,3,2,1,4,0,0,0,2,7,0,udp,-,INT,1
1.2e-05,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,1,1,1,1,0,0,0,1,8,0,udp,dns,INT,1
1.024707,20,22,1084,1654,40.011439,62,252,8041.323242,12327.42676,7,9,53.931949,48.02881,3004.355192,2574.550835,255,2668920202,1005189912,255,0.02988,0.015446,0.014434,54,75,0,0,1,1,2,1,1,2,1,1,0,3,1,0,tcp,ftp,FIN,1
2.129357,14,16,1286,1398,13.619134,254,252,4489.618164,4925.430176,4,5,163.791918,135.687202,9189.851505,7279.812382,255,258529619,1396469968,255,0.205323,0.094038,0.111285,92,87,0,0,7,1,1,2,1,1,0,0,0,2,3,0,tcp,-,FIN,1
41.836525,20,12,1176,536,0.740979,254,252,213.784485,94.080475,4,1,2201.891737,3797.6545,294018.475,11627.438,255,1221995010,1615597371,255,0.110629,0.062325,0.048304,59,45,0,0,7,1,2,2,2,6,0,0,0,2,6,0,tcp,-,FIN,1
0.673461,10,6,756,268,22.273004,254,252,8089.555176,2660.881592,2,1,69.327667,112.163797,3456.638522,155.076125,255,302465278,4111918796,255,0.201853,0.112639,0.089214,76,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,tcp,-,FIN,1
9e-06,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,8,14,0,udp,dns,INT,1
3.352299,24,22,1244,1610,13.423624,62,252,2847.001465,3667.930664,7,9,145.752135,154.862524,8869.204095,10847.46446,255,2754649371,992267741,255,0.125605,0.062994,0.062611,52,73,0,0,1,1,2,1,1,2,1,1,0,6,1,0,tcp,ftp,FIN,1
2.674009,10,8,450,1482,6.357495,62,252,1211.663818,3880.315918,1,2,297.112111,364.818281,22770.15434,663.185062,255,1398109807,1378170318,255,0.201429,0.119596,0.081833,45,185,0,0,1,1,2,1,1,2,0,0,0,2,1,0,tcp,ftp-data,FIN,1
1.624724,42,22,31585,1776,38.775816,62,252,151819.0156,8350.957031,18,8,39.627416,74.16057,2665.395523,85.418125,255,514441120,3637718194,255,0.126004,0.06675,0.059254,752,81,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,smtp,FIN,1
0.071677,4,4,2304,2304,97.660338,62,252,192865.2188,192865.2188,0,0,16.752666,14.566333,23.677,20.588592,0,0,0,0,0.0,0.0,0.0,576,576,0,0,1,3,1,1,1,1,0,0,0,2,1,0,udp,dhcp,CON,1
0.726341,22,38,1036,30920,81.229064,62,252,10892.95508,331601.8125,7,17,34.587668,18.96527,1789.002903,1303.171784,255,3138671270,194369488,255,0.032672,0.019537,0.013135,47,814,0,0,1,1,1,1,1,1,0,0,0,2,1,0,tcp,pop3,FIN,1
0.514144,10,6,534,268,29.174706,254,252,7484.284668,3485.404785,2,1,52.519778,80.336,2851.245693,115.554625,255,2492727009,2394591783,255,0.204057,0.112453,0.091604,53,45,0,0,5,1,2,2,1,2,0,0,0,2,4,0,tcp,-,FIN,1
1.7119,14,12,852,830,14.603657,254,252,3701.150879,3556.282471,4,4,131.610688,147.944266,6810.544894,184.078406,255,3594609351,1256935019,255,0.221837,0.084508,0.137329,61,69,0,0,1,1,2,1,1,1,1,1,0,1,1,0,tcp,ftp,FIN,1
1.76372,12,10,994,812,11.906652,254,252,4136.710938,3315.718994,3,2,154.017003,187.276328,8455.467648,297.84625,255,1239527320,817819553,255,0.172893,0.078223,0.09467,83,81,0,0,4,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
0.965101,20,34,2444,37606,54.916532,62,252,19247.72656,302559.0,6,15,50.794788,28.012999,2744.724599,2075.524015,255,2048551171,4114522126,255,0.069513,0.018595,0.050918,122,1106,1,109,2,1,1,1,1,2,0,0,1,1,2,0,tcp,http,FIN,1
8e-06,2,0,75,0,125000.0003,254,0,38000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,38,0,0,0,9,2,5,5,1,9,0,0,0,5,9,0,udp,-,INT,1
0.619385,10,6,660,268,24.21757,254,252,7672.126465,2893.192383,2,1,68.722,112.539602,4209.837604,199.817922,255,3618398265,2991888999,255,0.121384,0.056684,0.0647,66,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,tcp,-,FIN,1
0.212106,10,6,776,268,70.719356,254,252,26364.17578,8448.605469,2,1,19.925111,35.932398,1018.398119,48.323699,255,725823062,2332931582,255,0.065559,0.032441,0.033118,78,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,tcp,http,FIN,1
0.386963,10,12,822,8456,54.268753,62,252,15298.62012,160263.375,2,4,42.995889,31.868547,2118.696312,2077.270366,255,1747964986,2022650741,255,0.097916,0.035634,0.062282,82,705,1,3748,1,1,1,1,1,1,0,0,1,2,1,0,tcp,http,FIN,1
1.010287,12,8,990,700,18.806536,254,252,7190.035645,4854.065918,3,2,88.218455,129.881289,4609.525278,172.655172,255,2965114410,778097633,255,0.195499,0.101115,0.094384,83,88,0,0,9,1,1,1,1,6,0,0,0,1,6,0,tcp,-,FIN,1
0.953743,10,8,2062,354,17.824509,254,252,15568.13574,2600.28125,2,1,105.971444,124.32943,5442.541102,230.752312,255,2571597675,1628083053,255,0.195473,0.083008,0.112465,206,44,0,0,7,1,2,2,1,7,0,0,0,2,7,0,tcp,-,FIN,1
5e-06,2,0,608,0,200000.0051,254,0,486400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,304,0,0,0,29,2,9,9,1,9,0,0,0,9,29,0,udp,-,INT,1
0.678186,10,8,564,354,25.06687,254,252,5992.456543,3656.813965,2,1,74.045556,93.708859,5609.399485,133.977438,255,1534412460,3806324116,255,0.041189,0.022214,0.018975,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,1
